id,video_id,title,description,views,likes,comments,hashtags,channel,published_at,category_id,duration,definition,crawl_date
112,PRCz7l_R72M,Bhimkund Waterfall keonjhar #waterfall #travel #vlog #bhimkund #odisha #nature #waterfalls #shorts,Bhimkund Waterfall keonjhar #waterfall #travel #vlog #bhimkund #odisha #nature #waterfalls #shorts,1299,18,0,"['Bhimkund Waterfall keonjhar', 'Bhimkund waterfall video', 'Bhimkund Waterfall keonjhar video', 'Bhimkund video', 'waterfall video', 'biggest waterfall video', 'biggest waterfall in odisha', 'biggest waterfall in india', 'waterfall in odisha', 'devkund waterfall in odisha', 'devkund waterfall video', 'short video', 'short video waterfall', 'ganesh whatsapp status video', 'jagannath whatsapp status video', 'jagannath short video']",Mrutyunjaya Rout ,2025-10-11T05:22:30Z,22,PT7S,hd,2025-10-12T04:03:37.445463
113,PRCz7l_R72M,Bhimkund Waterfall keonjhar #waterfall #travel #vlog #bhimkund #odisha #nature #waterfalls #shorts,Bhimkund Waterfall keonjhar #waterfall #travel #vlog #bhimkund #odisha #nature #waterfalls #shorts,1299,18,0,"['Bhimkund Waterfall keonjhar', 'Bhimkund waterfall video', 'Bhimkund Waterfall keonjhar video', 'Bhimkund video', 'waterfall video', 'biggest waterfall video', 'biggest waterfall in odisha', 'biggest waterfall in india', 'waterfall in odisha', 'devkund waterfall in odisha', 'devkund waterfall video', 'short video', 'short video waterfall', 'ganesh whatsapp status video', 'jagannath whatsapp status video', 'jagannath short video']",Mrutyunjaya Rout ,2025-10-11T05:22:30Z,22,PT7S,hd,2025-10-12T04:03:40.268755
114,meBzj18e-nk,Portable Tripod #viral #tripod #portable #travel #vlog #vlogs #podcast #camera #digitek #traveling,,1296,14,0,[],Breakless Unboxing,2025-10-11T07:59:24Z,24,PT16S,hd,2025-10-12T04:03:34.737498
115,v4SE8tHBus8,GRWM for Udupi Day 3 | Mom with Two Daughters Travel Vlog | Udupi Beach Outfit & Family Fun #shorts,"Join me for Day 3 in Udupi as I get ready with my two daughters for a fun beach day! Watch our travel vlog filled with cute outfits, mom-daughter moments, and coastal vibes. Perfect GRWM inspiration for family trips! #UdupiVlog #GRWM #MomLife",1294,17,0,"['suprava the mom boss', 'Mahi rahi wonderland', 'Udupi vlog', 'GRWM Udupi', 'mom with daughters vlog', 'family travel vlog', 'beach outfit ideas', 'Udupi beach day', 'Indian mom vlog', 'GRWM with kids', 'family vacation vlog', 'travel with kids', 'Udupi beach outfits', 'Udupi tourism']",Suprava The Mom Boss,2025-10-11T06:57:38Z,22,PT39S,hd,2025-10-12T04:03:41.607363
116,BNqWKp5NnWw,"🚆 Shahad station vibes, full swag mode on! 😎✨#ShahadStation #LocalVibes #MumbaiLocal #travel Vlog","FOLLOW ON.                                                         📷 Instagram: /Suraj_yadav_46k
✈️ Telegram: https:/suraj yadav
Second 🆔: / max_yadav_05
🎦 Vlog Channel:  / suraj yadav vlogs",1267,10,1,[],Suraj Yadav Vlogs ,2025-10-11T07:54:19Z,22,PT41S,hd,2025-10-12T04:03:37.446076
117,jMnHXiIKnOw,#switzerland #geneva #travel vlog#goviral #doctor #family #familyvlog,,1258,9,1,[],Europe Travel with Dr.Sharmila 2025,2025-10-11T04:58:42Z,22,PT55S,hd,2025-10-12T04:03:33.430879
118,bAnefc8GXt0,Charlie Bears #cornwall #travel #unitedkingdom #teddybear #travelvlog #differnt #shorts,,1253,0,1,[],Jon & Lucy Travels,2025-10-11T11:20:47Z,19,PT52S,hd,2025-10-12T04:03:33.430829
119,rqqZSeVD4h4,#makkah #love #duet #explore #beautiful #travel #vlog #madeena #love,,1244,131,1,[],shahzad vlog ,2025-10-11T05:46:39Z,24,PT24S,hd,2025-10-12T04:03:37.445628
120,rqqZSeVD4h4,#makkah #love #duet #explore #beautiful #travel #vlog #madeena #love,,1244,131,1,[],shahzad vlog ,2025-10-11T05:46:39Z,24,PT24S,hd,2025-10-12T04:03:38.987006
121,t0Y50ACVGmg,श्री रुद्रेश्वर बूढ़े नाथ मंदिर चुनार #viral #shorts #travel #travelling #chunar #travelvlog #foryou,,1243,21,2,"['Tavel', 'Travelling', 'Travel blog', 'Travel vlog', 'Shorts', 'Short', 'Trending', 'Viral', 'For you']",Shatruhn Yadav ,2025-10-11T11:36:34Z,24,PT30S,hd,2025-10-12T04:03:34.737439
122,mOvht6ogW5Q,La strada che porta ad #assisi #vlog #travelvlog #traveling #travel #trendingshorts #travelling,"La strada che porta ad #assisi #vlog #travelvlog #traveling #travel #trendingshorts #travelling

Consigli Amazon: https://amzn.to/43wA84q",1237,18,0,[],IlPalloELaBarto YT,2025-10-11T10:13:10Z,22,PT16S,hd,2025-10-12T04:03:32.104493
123,mOvht6ogW5Q,La strada che porta ad #assisi #vlog #travelvlog #traveling #travel #trendingshorts #travelling,"La strada che porta ad #assisi #vlog #travelvlog #traveling #travel #trendingshorts #travelling

Consigli Amazon: https://amzn.to/43wA84q",1237,18,0,[],IlPalloELaBarto YT,2025-10-11T10:13:10Z,22,PT16S,hd,2025-10-12T04:03:33.430403
124,Hb39uDjvTx8,#flight #travel #vlog,,1236,2,0,[],Rin's Channel,2025-10-11T16:53:13Z,22,PT19S,hd,2025-10-12T04:03:37.445683
125,sH_mMMCm8us,Nature 😍✨ #india #viral #shorts #travel #vlog #relaxingmusic #youtubeshorts,Nature ✨,1232,18,0,"['Nature', 'India', 'Viral', 'Shorts', 'Asmr', 'Asmr AI', 'Relaxing', 'Travel']",NDaudio ,2025-10-11T16:24:21Z,10,PT10S,hd,2025-10-12T04:03:38.986877
126,vCvu4Jc33Ec,The mind-blowing wonder🌎🌎 #ForestVibes#NatureShorts#HikingAdventures#DeepForest#TravelVlog,"Escape the noise and immerse yourself in the deep, peaceful beauty of the forest! 🌲 This short clip is a moment of pure tranquility, captured during a quiet walk among towering trees and vibrant greenery.",1218,6,0,['#PeacefulPlace\n\n#ForestWalk\n\n#ASMRnature (If your sound is calming)\n\n#GetOutside\n\n#BeautifulScenery'],KOREA TRAVELER ,2025-10-11T08:30:49Z,22,PT21S,hd,2025-10-12T04:03:34.737312
127,J2_fYiRNsb8,"パリ, アルル , ミラノ旅Vlog","#vlog  #dearfigtree #yumisekine
長いvlog観てくださりありがとうございます。5日間最高でした。
思い返しても忘れられない景色ばかりです。明後日13日18:00-ヨーロッパの話ラジオ上がるので是非そちらと合わせてもう一度観てくれたら嬉しいな。長いけど、感じたことぎゅっと詰まってます。

いつも素敵で居てくれてありがとうございます🌞
・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・
詩集オンラインページ↓
https://miguel1998.thebase.in/?_gl=1*1pz3fst*_ga*MTI4MDAyODczLjE3MzE0MDIwOTQ.*_ga_Z1L68N7J0P*MTczODI5MzIzNC44NC4xLjE3MzgyOTMyNDAuNTQuMC4yNDYxNzU4MjY.*_gcl_au*NjUxNDY4ODMuMTczMTQwMjA5NA..*_ga_574HL6KGKQ*MTczODI5MzIzNC45Ny4xLjE3MzgyOTMyNDAuNTQuMC4w


______________________________________________________________

関根 優実  : 詩、インスタレーション、絵画、冊子の制作をするクリエイター。

YouTubeは普段考えてることやライフスタイルについて、自然体で発信したいと思い始めました。生活の中に溶ける制作にスポットを当てて記録しています。よければチャンネル登録して次回の動画もチェックしてください🌷

🌵follow me🌵

Hp: https://thisisjusttosay.wixsite.com/yumisekine

blog : https://thisisjusttosay.wixsite.com/yumisekine/blog

Insta : @yumisekineword  https://www.instagram.com/yumisekineword

＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿

；；；；；；；；；；；；；；；；；；；；；；；；；；；；
00:00 オープニング
01:18 蚤の市
01:41 テラスでランチ＆クロッキー
04:00 オルセー美術館と、散歩
05:05 ホテルでゆったり 
08:08 寝ぼけながらベースメイク
08:42 アルル行きの車窓
10:24 教会、街歩き 
11:36 エアビールームツアー
13:15 ディナー 
14:03 少しドレッシーに身支度 
15:18 二つ星レストラン
17:57 アルル最終日 
19:31 ミラノ到着 
；；；；；；；；；；；；；；；；；；；；；；；；；；；；


♪🌞
OXLIP - Wayward Woman - https://thmatc.co/?l=7C768AF6",1198,49,5,"['vlog', 'art', 'アート', '若手アーティスト', 'インテリア', 'interior', 'クリエイティブ', '制作', '創作活動', 'プロセス', '文房具', '画材', 'メンテナンス', '制作過程', '作品', 'fashion', 'coffee', '本', 'artist', '日常', 'ノート', '詩', 'ブイログ', 'homevlog', 'コーヒー', '挿絵', '絵', '食', 'クロッキー', '朝ごはん', 'カフェ', 'tokyovlog', 'ファッション', 'デザイン', '会議', '暮らし', '生活', '日々', 'ラジオ', '映画', 'デート', '読書', '田舎暮らし', 'ドイツ', '旅', 'パリ', 'アルル', 'ミラノ', 'Paris', 'arles', 'milano']",Dear Fig Tree,2025-10-11T10:00:23Z,22,PT21M6S,hd,2025-10-12T04:03:32.104318
128,hdmmRqhEtx0,Leaving Varanasi 😭 | Back to Hostel #minivlog #backtobasics #hostellife #travelvlog #shortsviral,"Leaving Varanasi 😭 | Hostel Life Begins Again 🏠 | Varanasi Travel Vlog

If you love travel vlogs, student life, and hostel diaries, this one’s for you!
👇 Watch till the end for a glimpse of my return journey!

📍Location: Varanasi → Prayagraj
🎥 Shot on: Phone Camera
💬 Don’t forget to like, share & subscribe for more such vlogs!

#VaranasiVlog #TravelVlogIndia #BackToHostel #HostelLife #CollegeDiaries #VaranasiDiaries #TravelWithMe #IndianVlogger #MiniVlog #StudentVlogger #VaranasiTrip #BanarasVibes #TravelJourney #VaranasiToPrayagraj #DailyVlog #VlogIndia #LifestyleVlogger #TanyaVlogs #BanarasGhat #EmotionalVlog

varanasi vlog, hostel vlog, student life in india, hostel life vlog, varanasi travel vlog, banaras vlog, varanasi to prayagraj, back to hostel vlog, emotional vlog, travel with me india, daily vlog india, indian girl vlogger, mini vlog, college vlogger, student vlogger, hostel routine, varanasi trip vlog, tanya trivedi vlog, lifestyle vlog india, banaras ghat vlog",1197,0,2,"['varanasi vlog', 'hostel vlog', 'student life in india', 'hostel life vlog', 'varanasi travel vlog', 'banaras vlog', 'varanasi to prayagraj', 'back to hostel vlog', 'emotional vlog', 'travel with me india', 'daily vlog india', 'indian girl vlogger', 'mini vlog', 'college vlogger', 'student vlogger', 'hostel routine', 'varanasi trip vlog', 'tanya trivedi vlog', 'lifestyle vlog india', 'banaras ghat vlog']",Tanya Trivedi,2025-10-11T13:26:49Z,24,PT41S,hd,2025-10-12T04:03:33.430895
129,vLKF8Pcink0,കാലാപാനി... ചിന്നാടന്റെ കാലാപാനി🔥💥#viral #trending #travel #vlog #shorts #shortreels #shortvideo,,1185,36,2,[],Cannanore Diaries with Abhi📒,2025-10-11T12:25:32Z,22,PT1M31S,hd,2025-10-12T04:03:32.104330
130,dLUDE1QXqyI,Pidurangala ❤️| Sri Lanka 🇱🇰| Travel | 2025 #travel #shorts #viwes,"⭕️ ABOUT THIS VIDEO 👇

Join me on an unforgettable adventure to Pidurangala Rock, one of Sri Lanka’s most scenic hiking spots near Sigiriya! 🌄 In this vlog, we explore the ancient temple at the base, hike through nature trails, and reach the summit just in time for a breathtaking sunrise view over Sigiriya Rock. Discover travel tips, entry fees, the best time to visit, and what makes Pidurangala a must-see destination for travelers in Sri Lanka. Don’t forget to like, comment, and subscribe for more Sri Lanka travel vlogs! 🇱🇰✨

SEO Keywords / Tags:
Pidurangala Rock vlog, Pidurangala Rock Sri Lanka, Sigiriya vlog, Sri Lanka travel vlog, Pidurangala hike, best sunrise Sri Lanka, Sigiriya view point, Sri Lanka vlog 2025, travel Sri Lanka, Pidurangala temple, Pidurangala Rock sunrise, Sri Lanka adventure vlog, hiking vlog Sri Lanka, things to do in Sigiriya, explore Sri Lanka

⭕️ Hashtags

#PidurangalaRock #Pidurangala #PidurangalaVlog #Sigiriya #SigiriyaView #SriLankaVlog #SriLankaTravel #ExploreSriLanka #SriLankaAdventure #TravelVlog #HikingSriLanka #SunriseSriLanka #VisitSriLanka #BeautifulSriLanka #PidurangalaSunrise #TravelWithMe #NatureVlog #SriLanka2025 #AdventureVlog #DiscoverSriLanka",1177,15,0,"['Pidurangala Rock vlog', 'Pidurangala Rock Sri Lanka', 'Sigiriya vlog', 'Sri Lanka travel vlog', 'Pidurangala hike', 'best sunrise Sri Lanka', 'Sigiriya view point', 'Sri Lanka vlog 2025', 'travel Sri Lanka', 'Pidurangala temple', 'Pidurangala Rock sunrise', 'Sri Lanka adventure vlog', 'hiking vlog Sri Lanka', 'things to do in Sigiriya', 'explore Sri Lanka']",Yamu with Bishop,2025-10-11T10:56:46Z,22,PT30S,hd,2025-10-12T04:03:34.737417
131,5_T8yixO0uE,"Travel vlog | 3 Days in Grenada!🇬🇩 Dreamy Villa, Stunning Views, Paddle Boarding, Island Tour +More!","Hiii y’all!! I went on a mini girls trip to Grenada! I hope I did well with talking to you and keeping you updated throughout the video and I hope you enjoy watching this vlog❤️ 

We stayed at Villa Kaya and you can book your next Caribbean stay with them here: https://www.villakaya.gd

My most recent upload: https://youtu.be/nW1bqSxl7yc?si=glPTahVhkYjuC27v

As always, take care of yourselves and God bless you!
With Love, 

Social Media:
Instagram - (@ashley_masse) https://instagram.com/ashley_masse?ut...
Tiktok - (@ashleymasse) 

For Business:
Email - ashleymasse@dulcedo.com

About me
Age - 23
Birthday - December 6
From - Brooklyn, NY
Currently live - New Jersey
Camera I use - DJI Osmo Pocket 3


I use music from: https://www.epidemicsound.com

This video is not sponsored 
No copyright infringement intended 
___________________________
#vlog #travel #travelvlog #grenada #caribbean #aweekinmylife #adayinmylife #weeklyvlog #minivlog #girlstrip #blackgirlvlogs #blackgirlvlogger #traveling",1170,120,17,"['travel', 'traveling', 'travel vlog', 'caribbean', 'Grenada', 'mini vlog', 'ditl', 'daily vlog', 'black girl vlogger']",Ashley Masse,2025-10-11T15:45:00Z,22,PT28M52S,hd,2025-10-12T04:03:32.104279
132,vLKF8Pcink0,കാലാപാനി... ചിന്നാടന്റെ കാലാപാനി🔥💥#viral #trending #travel #vlog #shorts #shortreels #shortvideo,,1168,36,2,[],Cannanore Diaries with Abhi📒,2025-10-11T12:25:32Z,22,PT1M31S,hd,2025-10-12T04:03:36.061303
133,wwC2nqpa16E,#theshuklasisters #poonamsingh #travel #vlog,,1167,7,0,[],Funtertainment,2025-10-11T04:55:01Z,22,PT43S,hd,2025-10-12T04:03:36.061314
134,jh6G9A4fWI4,Kerala travel blog ghat road nice view.  #travelvideo #travelvlog #travelshorts @ytzayaan,"#youtube #travelvideo #nature #viral #travelvlog 

ꜱᴜᴘᴘᴏʀᴛ ᴍʏ ᴡᴏʀᴋ , ᴊᴜꜱᴛ ʜɪᴛ ꜱᴜʙꜱᴄʀɪʙᴇ ʙᴜᴛᴛᴏɴ 😎ᴄʀᴇᴀᴛɪɴɢ ᴇɴᴛᴇʀᴛᴀɪɴɪɴɢ ᴛᴇᴄʜ ᴠɪᴅᴇᴏꜱ 😐ᴡᴀᴛᴄʜ ᴍʏ ɴᴇᴡ ᴠɪᴅᴇᴏꜱ 👇
   
     @YtZayaan",1164,15,0,"['#viral #shortfeed', '#travelvlog #travelshort', '#travelvideo #keralaviral', '#traveling #trendind #shorts']",YtZayaan,2025-10-11T05:08:06Z,22,PT32S,hd,2025-10-12T04:03:37.446134
135,fakDyZomoEM,#theshuklasisters #poonamsingh #travel #vlog #ruralindia,,1158,14,0,[],Funtertainment,2025-10-11T07:21:09Z,22,PT56S,hd,2025-10-12T04:03:36.061724
136,fakDyZomoEM,#theshuklasisters #poonamsingh #travel #vlog #ruralindia,,1158,14,0,[],Funtertainment,2025-10-11T07:21:09Z,22,PT56S,hd,2025-10-12T04:03:37.445504
137,fakDyZomoEM,#theshuklasisters #poonamsingh #travel #vlog #ruralindia,,1158,14,0,[],Funtertainment,2025-10-11T07:21:09Z,22,PT56S,hd,2025-10-12T04:03:38.986804
138,gY5NiNmL_0k,What We Ate In Bangalore | Travel Vlog #trendingshorts#travelvlog#foodvlog#foodlove#couplelife#vacay,"Chennai → Bengaluru road trip in 5–6 hours with our toddler!

Couple life fun, chai breaks, and a mega Bangalore food trail. 

From poori–aloo masala to BBQ nights, this vlog is full of bites, sips, and giggles. 

Watch till the end and tell us your Bengaluru must-try!

Road vibes: highway views, toddler naps, couple banter, tea-coffee fuel.

What we ate in Bangalore (and en route):

Poori Aloo Masala, Tea & Coffee
Hyderabadi Biryani with Chicken Manchurian
Butter Bun, Chicken Popcorn & Pieces
Watermelon Juice, Neer Dosa
Egg Fried Rice & Chicken Fried Rice
Jeera Water
Complimentary Breakfast
Set Dosa, Poori Masala, Omelet
Tea + Watermelon Juice
Coconut Water & Watermelon Cubes
Coffee, French Fries, Egg Fried Rice
Vada, Egg Puff, Tea
Ahmedia Egg Biryani, Afghani BBQ, Alfaham BBQ, Tea & Pawn
Family vlog in Telugu style—quick bites, quick cuts, full fun. 
Like, share, and subscribe @thesambarpappuvlogs. 
Comment your favorite dish and best Bangalore food spots for our next trip!

#thesambarpappuvlogs #HyderabadToBangalore #BengaluruDiaries #RoadTrip #FamilyVlog #CoupleVlog #ToddlerTravel #TravelWithKids #CoupleLife #BangaloreFood #BangaloreEats #KarnatakaFood #StreetFood #FoodVlog #Foodie #Shorts #YTShorts #ViralShorts #FoodShorts #TravelShorts #TeaTime #CoffeeLover #PooriAlooMasala #HyderabadiBiryani #ChickenManchurian #ButterBun #ChickenPopcorn #WatermelonJuice #NeerDosa #EggFriedRice #ChickenFriedRice #JeeraWater #SetDosa #Omelette #CoconutWater #FrenchFries #Vada #EggPuff #EggBiryani #Ahmedia #AfghaniBBQ #Alfaham #Prawn #BangaloreBreakfast #BBQNight #BiryaniLovers #TeluguVlogs #TeluguShorts #తెలుగు #బెంగళూరుఫుడ్",1153,17,0,[],TheSambar-PappuCouple,2025-10-11T11:05:43Z,22,PT58S,hd,2025-10-12T04:03:33.430683
139,gY5NiNmL_0k,What We Ate In Bangalore | Travel Vlog #trendingshorts#travelvlog#foodvlog#foodlove#couplelife#vacay,"Chennai → Bengaluru road trip in 5–6 hours with our toddler!

Couple life fun, chai breaks, and a mega Bangalore food trail. 

From poori–aloo masala to BBQ nights, this vlog is full of bites, sips, and giggles. 

Watch till the end and tell us your Bengaluru must-try!

Road vibes: highway views, toddler naps, couple banter, tea-coffee fuel.

What we ate in Bangalore (and en route):

Poori Aloo Masala, Tea & Coffee
Hyderabadi Biryani with Chicken Manchurian
Butter Bun, Chicken Popcorn & Pieces
Watermelon Juice, Neer Dosa
Egg Fried Rice & Chicken Fried Rice
Jeera Water
Complimentary Breakfast
Set Dosa, Poori Masala, Omelet
Tea + Watermelon Juice
Coconut Water & Watermelon Cubes
Coffee, French Fries, Egg Fried Rice
Vada, Egg Puff, Tea
Ahmedia Egg Biryani, Afghani BBQ, Alfaham BBQ, Tea & Pawn
Family vlog in Telugu style—quick bites, quick cuts, full fun. 
Like, share, and subscribe @thesambarpappuvlogs. 
Comment your favorite dish and best Bangalore food spots for our next trip!

#thesambarpappuvlogs #HyderabadToBangalore #BengaluruDiaries #RoadTrip #FamilyVlog #CoupleVlog #ToddlerTravel #TravelWithKids #CoupleLife #BangaloreFood #BangaloreEats #KarnatakaFood #StreetFood #FoodVlog #Foodie #Shorts #YTShorts #ViralShorts #FoodShorts #TravelShorts #TeaTime #CoffeeLover #PooriAlooMasala #HyderabadiBiryani #ChickenManchurian #ButterBun #ChickenPopcorn #WatermelonJuice #NeerDosa #EggFriedRice #ChickenFriedRice #JeeraWater #SetDosa #Omelette #CoconutWater #FrenchFries #Vada #EggPuff #EggBiryani #Ahmedia #AfghaniBBQ #Alfaham #Prawn #BangaloreBreakfast #BBQNight #BiryaniLovers #TeluguVlogs #TeluguShorts #తెలుగు #బెంగళూరుఫుడ్",1153,17,0,[],TheSambar-PappuCouple,2025-10-11T11:05:43Z,22,PT58S,hd,2025-10-12T04:03:41.607180
